id	kcat_fwd	kcat_bkwd	mw_fwd	mw_bkwd
r0590	25.0	25.0	85300.0	85300.0
DPCOAPP	25.0	25.0	85300.0	85300.0
r0604	25.0	25.0	85300.0	85300.0
r0614	25.0	25.0	85300.0	85300.0
r0615	25.0	25.0	85300.0	85300.0
r0617	25.0	25.0	85300.0	85300.0
r0620	25.0	25.0	85300.0	85300.0
r0627	25.0	25.0	85300.0	85300.0
r0629	25.0	25.0	85300.0	85300.0
r0630	25.0	25.0	85300.0	85300.0
r0638	25.0	25.0	85300.0	85300.0
r0641	25.0	25.0	85300.0	85300.0
r0642	25.0	25.0	85300.0	85300.0
AM6SAD	25.0	25.0	91500.0	91500.0
r0648	25.0	25.0	85300.0	85300.0
r0649	25.0	25.0	85300.0	85300.0
r0650	25.0	25.0	85300.0	85300.0
r0651	25.0	25.0	85300.0	85300.0
r0652	25.0	25.0	85300.0	85300.0
r0653	25.0	25.0	85300.0	85300.0
r0656	25.0	25.0	85300.0	85300.0
r0670	25.0	25.0	85300.0	85300.0
r0671	25.0	25.0	85300.0	85300.0
r0672	25.0	25.0	85300.0	85300.0
r0679	25.0	25.0	85300.0	85300.0
r0680	25.0	25.0	85300.0	85300.0
r0686	25.0	25.0	85300.0	85300.0
r0706	25.0	25.0	85300.0	85300.0
r0707	25.0	25.0	85300.0	85300.0
r0714	25.0	25.0	85300.0	85300.0
r0716	25.0	25.0	85300.0	85300.0
r0744	25.0	25.0	85300.0	85300.0
r0750	25.0	25.0	85300.0	85300.0
r0753	25.0	25.0	85300.0	85300.0
r0754	25.0	25.0	85300.0	85300.0
r0782	25.0	25.0	85300.0	85300.0
r0783	25.0	25.0	85300.0	85300.0
r0784	25.0	25.0	85300.0	85300.0
r0786	25.0	25.0	85300.0	85300.0
r0787	25.0	25.0	85300.0	85300.0
r0788	25.0	25.0	85300.0	85300.0
r0789	25.0	25.0	85300.0	85300.0
r0795	25.0	25.0	85300.0	85300.0
r0796	25.0	25.0	85300.0	85300.0
r0797	25.0	25.0	85300.0	85300.0
r0801	25.0	25.0	85300.0	85300.0
r0809	25.0	25.0	85300.0	85300.0
r0812	25.0	25.0	85300.0	85300.0
r0813	25.0	25.0	85300.0	85300.0
r0817	25.0	25.0	85300.0	85300.0
r0818	25.0	25.0	85300.0	85300.0
r0819	25.0	25.0	85300.0	85300.0
r0821	25.0	25.0	85300.0	85300.0
r0822	25.0	25.0	85300.0	85300.0
r0829	25.0	25.0	85300.0	85300.0
r0830	25.0	25.0	85300.0	85300.0
r0834	25.0	25.0	85300.0	85300.0
r0835	25.0	25.0	85300.0	85300.0
r0836	25.0	25.0	85300.0	85300.0
r0838	25.0	25.0	85300.0	85300.0
r0839	25.0	25.0	85300.0	85300.0
r0840	25.0	25.0	85300.0	85300.0
r0841	25.0	25.0	85300.0	85300.0
r0842	25.0	25.0	85300.0	85300.0
r0845	25.0	25.0	85300.0	85300.0
r0853	25.0	25.0	85300.0	85300.0
r0860	25.0	25.0	85300.0	85300.0
r0870	25.0	25.0	85300.0	85300.0
r0871	25.0	25.0	85300.0	85300.0
r0879	25.0	25.0	85300.0	85300.0
r0881	25.0	25.0	85300.0	85300.0
r0885	25.0	25.0	85300.0	85300.0
r0892	25.0	25.0	85300.0	85300.0
r0899	25.0	25.0	85300.0	85300.0
r0907	25.0	25.0	85300.0	85300.0
r0911	25.0	25.0	85300.0	85300.0
r0913	25.0	25.0	85300.0	85300.0
r0915	25.0	25.0	85300.0	85300.0
r0917	25.0	25.0	85300.0	85300.0
r0921	25.0	25.0	85300.0	85300.0
r0924	25.0	25.0	85300.0	85300.0
r0926	25.0	25.0	85300.0	85300.0
r0931	25.0	25.0	85300.0	85300.0
r0932	25.0	25.0	85300.0	85300.0
r0934	25.0	25.0	85300.0	85300.0
r0940	25.0	25.0	85300.0	85300.0
r0941	25.0	25.0	85300.0	85300.0
r0942	25.0	25.0	85300.0	85300.0
r0946	25.0	25.0	85300.0	85300.0
r0947	25.0	25.0	85300.0	85300.0
r0950	25.0	25.0	85300.0	85300.0
r0954	25.0	25.0	85300.0	85300.0
r0960	25.0	25.0	85300.0	85300.0
r0961	25.0	25.0	85300.0	85300.0
r0962	25.0	25.0	85300.0	85300.0
r0963	25.0	25.0	85300.0	85300.0
r0968	25.0	25.0	85300.0	85300.0
r0970	25.0	25.0	85300.0	85300.0
r0973	25.0	25.0	85300.0	85300.0
r0974	25.0	25.0	85300.0	85300.0
r0975	25.0	25.0	85300.0	85300.0
r0983	25.0	25.0	85300.0	85300.0
r0984	25.0	25.0	85300.0	85300.0
r0986	25.0	25.0	85300.0	85300.0
r0987	25.0	25.0	85300.0	85300.0
r0989	25.0	25.0	85300.0	85300.0
r0990	25.0	25.0	85300.0	85300.0
r0992	25.0	25.0	85300.0	85300.0
r0993	25.0	25.0	85300.0	85300.0
r0994	25.0	25.0	85300.0	85300.0
r0995	25.0	25.0	85300.0	85300.0
r0998	25.0	25.0	85300.0	85300.0
r0999	25.0	25.0	85300.0	85300.0
r1004	25.0	25.0	85300.0	85300.0
r1006	25.0	25.0	85300.0	85300.0
r1007	25.0	25.0	85300.0	85300.0
r1008	25.0	25.0	85300.0	85300.0
r1010	25.0	25.0	85300.0	85300.0
r1011	25.0	25.0	85300.0	85300.0
r1012	25.0	25.0	85300.0	85300.0
r1017	25.0	25.0	85300.0	85300.0
r1018	25.0	25.0	85300.0	85300.0
r1019	25.0	25.0	85300.0	85300.0
r1020	25.0	25.0	85300.0	85300.0
r1024	25.0	25.0	85300.0	85300.0
r1025	25.0	25.0	85300.0	85300.0
r1026	25.0	25.0	85300.0	85300.0
r1027	25.0	25.0	85300.0	85300.0
r1028	25.0	25.0	85300.0	85300.0
r1029	25.0	25.0	85300.0	85300.0
r1030	25.0	25.0	85300.0	85300.0
r1043	25.0	25.0	85300.0	85300.0
r1044	25.0	25.0	85300.0	85300.0
r1045	25.0	25.0	85300.0	85300.0
r1052	25.0	25.0	85300.0	85300.0
r1078	25.0	25.0	85300.0	85300.0
r1088	25.0	25.0	85300.0	85300.0
r1106	25.0	25.0	85300.0	85300.0
r1109	25.0	25.0	85300.0	85300.0
r1116	25.0	25.0	85300.0	85300.0
r1117	25.0	25.0	85300.0	85300.0
r1143	25.0	25.0	85300.0	85300.0
r1144	25.0	25.0	85300.0	85300.0
r1147	25.0	25.0	85300.0	85300.0
r1148	25.0	25.0	85300.0	85300.0
r1154	25.0	25.0	85300.0	85300.0
r1155	25.0	25.0	85300.0	85300.0
r1156	25.0	25.0	85300.0	85300.0
r1162	25.0	25.0	85300.0	85300.0
r1164	25.0	25.0	85300.0	85300.0
r1165	25.0	25.0	85300.0	85300.0
r1167	25.0	25.0	85300.0	85300.0
r1168	25.0	25.0	85300.0	85300.0
r1169	25.0	25.0	85300.0	85300.0
r1170	25.0	25.0	85300.0	85300.0
r1171	25.0	25.0	85300.0	85300.0
r1172	25.0	25.0	85300.0	85300.0
r1174	25.0	25.0	85300.0	85300.0
r1177	25.0	25.0	85300.0	85300.0
r1179	25.0	25.0	85300.0	85300.0
r1181	25.0	25.0	85300.0	85300.0
r1182	25.0	25.0	85300.0	85300.0
r1183	25.0	25.0	85300.0	85300.0
r1251	25.0	25.0	85300.0	85300.0
r1252	25.0	25.0	85300.0	85300.0
r1255	25.0	25.0	85300.0	85300.0
r1257	25.0	25.0	85300.0	85300.0
r1259	25.0	25.0	85300.0	85300.0
r1260	25.0	25.0	85300.0	85300.0
r1262	25.0	25.0	85300.0	85300.0
r1290	25.0	25.0	85300.0	85300.0
r1291	25.0	25.0	85300.0	85300.0
r1292	25.0	25.0	85300.0	85300.0
r1298	25.0	25.0	85300.0	85300.0
r1299	25.0	25.0	85300.0	85300.0
r1301	25.0	25.0	85300.0	85300.0
r1302	25.0	25.0	85300.0	85300.0
r1303	25.0	25.0	85300.0	85300.0
r1304	25.0	25.0	85300.0	85300.0
r1318	25.0	25.0	85300.0	85300.0
r1364	25.0	25.0	85300.0	85300.0
r1365	25.0	25.0	85300.0	85300.0
r1374	25.0	25.0	85300.0	85300.0
r1375	25.0	25.0	85300.0	85300.0
r1377	25.0	25.0	85300.0	85300.0
r1378	25.0	25.0	85300.0	85300.0
r1380	25.0	25.0	85300.0	85300.0
r1382	25.0	25.0	85300.0	85300.0
r1383	25.0	25.0	85300.0	85300.0
r1384	25.0	25.0	85300.0	85300.0
r1391	25.0	25.0	85300.0	85300.0
r1392	25.0	25.0	85300.0	85300.0
r1400	25.0	25.0	85300.0	85300.0
r1401	25.0	25.0	85300.0	85300.0
r1411	25.0	25.0	85300.0	85300.0
r1421	25.0	25.0	85300.0	85300.0
r1423	25.0	25.0	85300.0	85300.0
r1427	25.0	25.0	85300.0	85300.0
r1428	25.0	25.0	85300.0	85300.0
r1434	25.0	25.0	85300.0	85300.0
r1435	25.0	25.0	85300.0	85300.0
r1440	25.0	25.0	85300.0	85300.0
r1454	25.0	25.0	85300.0	85300.0
r1455	25.0	25.0	85300.0	85300.0
r1456	25.0	25.0	85300.0	85300.0
r1457	25.0	25.0	85300.0	85300.0
r1459	25.0	25.0	85300.0	85300.0
r1464	25.0	25.0	85300.0	85300.0
r1466	25.0	25.0	85300.0	85300.0
r1467	25.0	25.0	85300.0	85300.0
r1492	25.0	25.0	85300.0	85300.0
r1493	25.0	25.0	85300.0	85300.0
r1495	25.0	25.0	85300.0	85300.0
r1497	25.0	25.0	85300.0	85300.0
r1498	25.0	25.0	85300.0	85300.0
r1499	25.0	25.0	85300.0	85300.0
r1500	25.0	25.0	85300.0	85300.0
r1501	25.0	25.0	85300.0	85300.0
r1502	25.0	25.0	85300.0	85300.0
r1503	25.0	25.0	85300.0	85300.0
r1512	25.0	25.0	85300.0	85300.0
r1514	25.0	25.0	85300.0	85300.0
r1515	25.0	25.0	85300.0	85300.0
r1516	25.0	25.0	85300.0	85300.0
r1517	25.0	25.0	85300.0	85300.0
r1518	25.0	25.0	85300.0	85300.0
r1519	25.0	25.0	85300.0	85300.0
r1520	25.0	25.0	85300.0	85300.0
r1521	25.0	25.0	85300.0	85300.0
r1522	25.0	25.0	85300.0	85300.0
r1523	25.0	25.0	85300.0	85300.0
r1525	25.0	25.0	85300.0	85300.0
r1529	25.0	25.0	85300.0	85300.0
r1530	25.0	25.0	85300.0	85300.0
r1531	25.0	25.0	85300.0	85300.0
r1532	25.0	25.0	85300.0	85300.0
r1533	25.0	25.0	85300.0	85300.0
r1536	25.0	25.0	85300.0	85300.0
r1544	25.0	25.0	85300.0	85300.0
r1546	25.0	25.0	85300.0	85300.0
r1547	25.0	25.0	85300.0	85300.0
r1548	25.0	25.0	85300.0	85300.0
r1549	25.0	25.0	85300.0	85300.0
r1551	25.0	25.0	85300.0	85300.0
r1552	25.0	25.0	85300.0	85300.0
r1553	25.0	25.0	85300.0	85300.0
r1554	25.0	25.0	85300.0	85300.0
r1556	25.0	25.0	85300.0	85300.0
r1557	25.0	25.0	85300.0	85300.0
r1559	25.0	25.0	85300.0	85300.0
r1560	25.0	25.0	85300.0	85300.0
r1561	25.0	25.0	85300.0	85300.0
r1562	25.0	25.0	85300.0	85300.0
r1563	25.0	25.0	85300.0	85300.0
r1564	25.0	25.0	85300.0	85300.0
r1565	25.0	25.0	85300.0	85300.0
r1566	25.0	25.0	85300.0	85300.0
r1567	25.0	25.0	85300.0	85300.0
r1568	25.0	25.0	85300.0	85300.0
r1569	25.0	25.0	85300.0	85300.0
r1570	25.0	25.0	85300.0	85300.0
r1571	25.0	25.0	85300.0	85300.0
r1573	25.0	25.0	85300.0	85300.0
r1574	25.0	25.0	85300.0	85300.0
r1575	25.0	25.0	85300.0	85300.0
r1576	25.0	25.0	85300.0	85300.0
r1578	25.0	25.0	85300.0	85300.0
r1579	25.0	25.0	85300.0	85300.0
r1580	25.0	25.0	85300.0	85300.0
r1581	25.0	25.0	85300.0	85300.0
r1583	25.0	25.0	85300.0	85300.0
r1584	25.0	25.0	85300.0	85300.0
r1585	25.0	25.0	85300.0	85300.0
r1586	25.0	25.0	85300.0	85300.0
r1587	25.0	25.0	85300.0	85300.0
r1588	25.0	25.0	85300.0	85300.0
r1589	25.0	25.0	85300.0	85300.0
r1590	25.0	25.0	85300.0	85300.0
r1591	25.0	25.0	85300.0	85300.0
r1592	25.0	25.0	85300.0	85300.0
r1593	25.0	25.0	85300.0	85300.0
r1594	25.0	25.0	85300.0	85300.0
r1595	25.0	25.0	85300.0	85300.0
r1596	25.0	25.0	85300.0	85300.0
r1597	25.0	25.0	85300.0	85300.0
r1598	25.0	25.0	85300.0	85300.0
r1599	25.0	25.0	85300.0	85300.0
r1600	25.0	25.0	85300.0	85300.0
r1602	25.0	25.0	85300.0	85300.0
r1603	25.0	25.0	85300.0	85300.0
r1604	25.0	25.0	85300.0	85300.0
r1605	25.0	25.0	85300.0	85300.0
r1606	25.0	25.0	85300.0	85300.0
r1607	25.0	25.0	85300.0	85300.0
r1608	25.0	25.0	85300.0	85300.0
r1609	25.0	25.0	85300.0	85300.0
r1610	25.0	25.0	85300.0	85300.0
r1611	25.0	25.0	85300.0	85300.0
r1612	25.0	25.0	85300.0	85300.0
r1613	25.0	25.0	85300.0	85300.0
r1614	25.0	25.0	85300.0	85300.0
r1615	25.0	25.0	85300.0	85300.0
r1616	25.0	25.0	85300.0	85300.0
r1617	25.0	25.0	85300.0	85300.0
r1621	25.0	25.0	85300.0	85300.0
r1625	25.0	25.0	85300.0	85300.0
r1627	25.0	25.0	85300.0	85300.0
r1628	25.0	25.0	85300.0	85300.0
r1629	25.0	25.0	85300.0	85300.0
r1630	25.0	25.0	85300.0	85300.0
r1631	25.0	25.0	85300.0	85300.0
r1632	25.0	25.0	85300.0	85300.0
r1633	25.0	25.0	85300.0	85300.0
r1634	25.0	25.0	85300.0	85300.0
r2073	25.0	25.0	85300.0	85300.0
r2079	25.0	25.0	85300.0	85300.0
r2080	25.0	25.0	85300.0	85300.0
r2081	25.0	25.0	85300.0	85300.0
r2082	25.0	25.0	85300.0	85300.0
r2083	25.0	25.0	85300.0	85300.0
r2084	25.0	25.0	85300.0	85300.0
r2085	25.0	25.0	85300.0	85300.0
r2086	25.0	25.0	85300.0	85300.0
r2087	25.0	25.0	85300.0	85300.0
r2088	25.0	25.0	85300.0	85300.0
r2089	25.0	25.0	85300.0	85300.0
r2090	25.0	25.0	85300.0	85300.0
r2091	25.0	25.0	85300.0	85300.0
r2092	25.0	25.0	85300.0	85300.0
r2093	25.0	25.0	85300.0	85300.0
r2094	25.0	25.0	85300.0	85300.0
r2096	25.0	25.0	85300.0	85300.0
r2097	25.0	25.0	85300.0	85300.0
r2098	25.0	25.0	85300.0	85300.0
r2099	25.0	25.0	85300.0	85300.0
r2100	25.0	25.0	85300.0	85300.0
r2101	25.0	25.0	85300.0	85300.0
r2102	25.0	25.0	85300.0	85300.0
r2103	25.0	25.0	85300.0	85300.0
r2104	25.0	25.0	85300.0	85300.0
r2105	25.0	25.0	85300.0	85300.0
r2106	25.0	25.0	85300.0	85300.0
r2107	25.0	25.0	85300.0	85300.0
r2108	25.0	25.0	85300.0	85300.0
r2109	25.0	25.0	85300.0	85300.0
r2110	25.0	25.0	85300.0	85300.0
r2111	25.0	25.0	85300.0	85300.0
r2112	25.0	25.0	85300.0	85300.0
r2113	25.0	25.0	85300.0	85300.0
r2114	25.0	25.0	85300.0	85300.0
r2115	25.0	25.0	85300.0	85300.0
r2116	25.0	25.0	85300.0	85300.0
r2117	25.0	25.0	85300.0	85300.0
r2118	25.0	25.0	85300.0	85300.0
r2119	25.0	25.0	85300.0	85300.0
r2120	25.0	25.0	85300.0	85300.0
r2121	25.0	25.0	85300.0	85300.0
r2122	25.0	25.0	85300.0	85300.0
r2123	25.0	25.0	85300.0	85300.0
r2124	25.0	25.0	85300.0	85300.0
r2125	25.0	25.0	85300.0	85300.0
r2126	25.0	25.0	85300.0	85300.0
r2127	25.0	25.0	85300.0	85300.0
r2128	25.0	25.0	85300.0	85300.0
r2129	25.0	25.0	85300.0	85300.0
r2130	25.0	25.0	85300.0	85300.0
r2131	25.0	25.0	85300.0	85300.0
r2132	25.0	25.0	85300.0	85300.0
r2133	25.0	25.0	85300.0	85300.0
r2136	25.0	25.0	85300.0	85300.0
r2137	25.0	25.0	85300.0	85300.0
r2139	25.0	25.0	85300.0	85300.0
r2140	25.0	25.0	85300.0	85300.0
r2141	25.0	25.0	85300.0	85300.0
r2142	25.0	25.0	85300.0	85300.0
r2143	25.0	25.0	85300.0	85300.0
r2144	25.0	25.0	85300.0	85300.0
r2145	25.0	25.0	85300.0	85300.0
r2146	25.0	25.0	85300.0	85300.0
r2147	25.0	25.0	85300.0	85300.0
r2148	25.0	25.0	85300.0	85300.0
r2149	25.0	25.0	85300.0	85300.0
r2150	25.0	25.0	85300.0	85300.0
r2151	25.0	25.0	85300.0	85300.0
r2152	25.0	25.0	85300.0	85300.0
r2153	25.0	25.0	85300.0	85300.0
r2154	25.0	25.0	85300.0	85300.0
r2155	25.0	25.0	85300.0	85300.0
r2156	25.0	25.0	85300.0	85300.0
r2157	25.0	25.0	85300.0	85300.0
r2158	25.0	25.0	85300.0	85300.0
r2159	25.0	25.0	85300.0	85300.0
r2160	25.0	25.0	85300.0	85300.0
r2161	25.0	25.0	85300.0	85300.0
r2162	25.0	25.0	85300.0	85300.0
r2163	25.0	25.0	85300.0	85300.0
r2164	25.0	25.0	85300.0	85300.0
r2165	25.0	25.0	85300.0	85300.0
r2166	25.0	25.0	85300.0	85300.0
r2167	25.0	25.0	85300.0	85300.0
r2168	25.0	25.0	85300.0	85300.0
r2169	25.0	25.0	85300.0	85300.0
r2170	25.0	25.0	85300.0	85300.0
r2171	25.0	25.0	85300.0	85300.0
r2172	25.0	25.0	85300.0	85300.0
r2173	25.0	25.0	85300.0	85300.0
r2174	25.0	25.0	85300.0	85300.0
r2175	25.0	25.0	85300.0	85300.0
r2176	25.0	25.0	85300.0	85300.0
r2177	25.0	25.0	85300.0	85300.0
r2178	25.0	25.0	85300.0	85300.0
r2179	25.0	25.0	85300.0	85300.0
r2180	25.0	25.0	85300.0	85300.0
r2181	25.0	25.0	85300.0	85300.0
r2182	25.0	25.0	85300.0	85300.0
r2183	25.0	25.0	85300.0	85300.0
r2184	25.0	25.0	85300.0	85300.0
r2185	25.0	25.0	85300.0	85300.0
r2186	25.0	25.0	85300.0	85300.0
r2187	25.0	25.0	85300.0	85300.0
r2188	25.0	25.0	85300.0	85300.0
r2189	25.0	25.0	85300.0	85300.0
r2190	25.0	25.0	85300.0	85300.0
r2191	25.0	25.0	85300.0	85300.0
r2192	25.0	25.0	85300.0	85300.0
r2193	25.0	25.0	85300.0	85300.0
r2194	25.0	25.0	85300.0	85300.0
r2195	25.0	25.0	85300.0	85300.0
r2196	25.0	25.0	85300.0	85300.0
r2197	25.0	25.0	85300.0	85300.0
r2198	25.0	25.0	85300.0	85300.0
r2199	25.0	25.0	85300.0	85300.0
r2200	25.0	25.0	85300.0	85300.0
r2201	25.0	25.0	85300.0	85300.0
r2202	25.0	25.0	85300.0	85300.0
r2203	25.0	25.0	85300.0	85300.0
r2204	25.0	25.0	85300.0	85300.0
r2205	25.0	25.0	85300.0	85300.0
r2206	25.0	25.0	85300.0	85300.0
r2207	25.0	25.0	85300.0	85300.0
r2208	25.0	25.0	85300.0	85300.0
r2209	25.0	25.0	85300.0	85300.0
r2210	25.0	25.0	85300.0	85300.0
r2211	25.0	25.0	85300.0	85300.0
r2212	25.0	25.0	85300.0	85300.0
r2213	25.0	25.0	85300.0	85300.0
r2214	25.0	25.0	85300.0	85300.0
r2215	25.0	25.0	85300.0	85300.0
r2216	25.0	25.0	85300.0	85300.0
r2217	25.0	25.0	85300.0	85300.0
r2218	25.0	25.0	85300.0	85300.0
r2219	25.0	25.0	85300.0	85300.0
r2220	25.0	25.0	85300.0	85300.0
r2221	25.0	25.0	85300.0	85300.0
r2222	25.0	25.0	85300.0	85300.0
r2223	25.0	25.0	85300.0	85300.0
r2224	25.0	25.0	85300.0	85300.0
r2225	25.0	25.0	85300.0	85300.0
r2226	25.0	25.0	85300.0	85300.0
r2227	25.0	25.0	85300.0	85300.0
r2228	25.0	25.0	85300.0	85300.0
r2229	25.0	25.0	85300.0	85300.0
r2230	25.0	25.0	85300.0	85300.0
r2231	25.0	25.0	85300.0	85300.0
r2232	25.0	25.0	85300.0	85300.0
r2233	25.0	25.0	85300.0	85300.0
r2234	25.0	25.0	85300.0	85300.0
r2235	25.0	25.0	85300.0	85300.0
r2239	25.0	25.0	85300.0	85300.0
r2240	25.0	25.0	85300.0	85300.0
r2241	25.0	25.0	85300.0	85300.0
r2242	25.0	25.0	85300.0	85300.0
r2243	25.0	25.0	85300.0	85300.0
r2244	25.0	25.0	85300.0	85300.0
r2245	25.0	25.0	85300.0	85300.0
r2246	25.0	25.0	85300.0	85300.0
r2247	25.0	25.0	85300.0	85300.0
r2248	25.0	25.0	85300.0	85300.0
r2249	25.0	25.0	85300.0	85300.0
r2250	25.0	25.0	85300.0	85300.0
r2251	25.0	25.0	85300.0	85300.0
r2252	25.0	25.0	85300.0	85300.0
r2253	25.0	25.0	85300.0	85300.0
r2254	25.0	25.0	85300.0	85300.0
r2255	25.0	25.0	85300.0	85300.0
r2256	25.0	25.0	85300.0	85300.0
r2257	25.0	25.0	85300.0	85300.0
r2258	25.0	25.0	85300.0	85300.0
r2259	25.0	25.0	85300.0	85300.0
r2260	25.0	25.0	85300.0	85300.0
r2261	25.0	25.0	85300.0	85300.0
r2262	25.0	25.0	85300.0	85300.0
r2263	25.0	25.0	85300.0	85300.0
r2264	25.0	25.0	85300.0	85300.0
r2265	25.0	25.0	85300.0	85300.0
r2266	25.0	25.0	85300.0	85300.0
r2267	25.0	25.0	85300.0	85300.0
r2268	25.0	25.0	85300.0	85300.0
r2269	25.0	25.0	85300.0	85300.0
r2270	25.0	25.0	85300.0	85300.0
r2271	25.0	25.0	85300.0	85300.0
r2272	25.0	25.0	85300.0	85300.0
r2273	25.0	25.0	85300.0	85300.0
r2274	25.0	25.0	85300.0	85300.0
r2275	25.0	25.0	85300.0	85300.0
r2276	25.0	25.0	85300.0	85300.0
r2277	25.0	25.0	85300.0	85300.0
r2278	25.0	25.0	85300.0	85300.0
r2279	25.0	25.0	85300.0	85300.0
r2280	25.0	25.0	85300.0	85300.0
r2281	25.0	25.0	85300.0	85300.0
r2282	25.0	25.0	85300.0	85300.0
r2283	25.0	25.0	85300.0	85300.0
r2284	25.0	25.0	85300.0	85300.0
r2285	25.0	25.0	85300.0	85300.0
r2286	25.0	25.0	85300.0	85300.0
r2287	25.0	25.0	85300.0	85300.0
r2288	25.0	25.0	85300.0	85300.0
r2289	25.0	25.0	85300.0	85300.0
r2290	25.0	25.0	85300.0	85300.0
r2291	25.0	25.0	85300.0	85300.0
r2292	25.0	25.0	85300.0	85300.0
r2293	25.0	25.0	85300.0	85300.0
r2294	25.0	25.0	85300.0	85300.0
r2295	25.0	25.0	85300.0	85300.0
r2296	25.0	25.0	85300.0	85300.0
r2297	25.0	25.0	85300.0	85300.0
r2298	25.0	25.0	85300.0	85300.0
r2299	25.0	25.0	85300.0	85300.0
r2300	25.0	25.0	85300.0	85300.0
r2301	25.0	25.0	85300.0	85300.0
r2302	25.0	25.0	85300.0	85300.0
r2303	25.0	25.0	85300.0	85300.0
r2304	25.0	25.0	85300.0	85300.0
r2305	25.0	25.0	85300.0	85300.0
r2306	25.0	25.0	85300.0	85300.0
r2307	25.0	25.0	85300.0	85300.0
r2308	25.0	25.0	85300.0	85300.0
r2309	25.0	25.0	85300.0	85300.0
r2310	25.0	25.0	85300.0	85300.0
r2311	25.0	25.0	85300.0	85300.0
r2312	25.0	25.0	85300.0	85300.0
r2313	25.0	25.0	85300.0	85300.0
r2314	25.0	25.0	85300.0	85300.0
r2316	25.0	25.0	85300.0	85300.0
r2317	25.0	25.0	85300.0	85300.0
r2318	25.0	25.0	85300.0	85300.0
r2319	25.0	25.0	85300.0	85300.0
r2320	25.0	25.0	85300.0	85300.0
r2321	25.0	25.0	85300.0	85300.0
r2322	25.0	25.0	85300.0	85300.0
r2323	25.0	25.0	85300.0	85300.0
r2324	25.0	25.0	85300.0	85300.0
r2325	25.0	25.0	85300.0	85300.0
r2326	25.0	25.0	85300.0	85300.0
r2327	25.0	25.0	85300.0	85300.0
r2328	25.0	25.0	85300.0	85300.0
r2329	25.0	25.0	85300.0	85300.0
r2330	25.0	25.0	85300.0	85300.0
r2331	25.0	25.0	85300.0	85300.0
r2332	25.0	25.0	85300.0	85300.0
r2333	25.0	25.0	85300.0	85300.0
r2334	25.0	25.0	85300.0	85300.0
r2335	25.0	25.0	85300.0	85300.0
r2338	25.0	25.0	85300.0	85300.0
r2341	25.0	25.0	85300.0	85300.0
r2342	25.0	25.0	85300.0	85300.0
r2343	25.0	25.0	85300.0	85300.0
r2344	25.0	25.0	85300.0	85300.0
r2347	25.0	25.0	85300.0	85300.0
r2352	25.0	25.0	85300.0	85300.0
r2353	25.0	25.0	85300.0	85300.0
r2354	25.0	25.0	85300.0	85300.0
r2355	25.0	25.0	85300.0	85300.0
r2356	25.0	25.0	85300.0	85300.0
r2357	25.0	25.0	85300.0	85300.0
r2358	25.0	25.0	85300.0	85300.0
r2359	25.0	25.0	85300.0	85300.0
r2360	25.0	25.0	85300.0	85300.0
r2361	25.0	25.0	85300.0	85300.0
r2362	25.0	25.0	85300.0	85300.0
r2363	25.0	25.0	85300.0	85300.0
r2364	25.0	25.0	85300.0	85300.0
r2365	25.0	25.0	85300.0	85300.0
r2366	25.0	25.0	85300.0	85300.0
r2367	25.0	25.0	85300.0	85300.0
r2368	25.0	25.0	85300.0	85300.0
r2369	25.0	25.0	85300.0	85300.0
r2371	25.0	25.0	85300.0	85300.0
r2372	25.0	25.0	85300.0	85300.0
r2373	25.0	25.0	85300.0	85300.0
r2374	25.0	25.0	85300.0	85300.0
r2375	25.0	25.0	85300.0	85300.0
r2376	25.0	25.0	85300.0	85300.0
r2377	25.0	25.0	85300.0	85300.0
r2378	25.0	25.0	85300.0	85300.0
r2379	25.0	25.0	85300.0	85300.0
r2380	25.0	25.0	85300.0	85300.0
r2381	25.0	25.0	85300.0	85300.0
r2382	25.0	25.0	85300.0	85300.0
r2384	25.0	25.0	85300.0	85300.0
r2385	25.0	25.0	85300.0	85300.0
r2386	25.0	25.0	85300.0	85300.0
r2387	25.0	25.0	85300.0	85300.0
r2388	25.0	25.0	85300.0	85300.0
r2389	25.0	25.0	85300.0	85300.0
r2390	25.0	25.0	85300.0	85300.0
r2391	25.0	25.0	85300.0	85300.0
r2392	25.0	25.0	85300.0	85300.0
r2393	25.0	25.0	85300.0	85300.0
r2394	25.0	25.0	85300.0	85300.0
r2395	25.0	25.0	85300.0	85300.0
r2396	25.0	25.0	85300.0	85300.0
r2397	25.0	25.0	85300.0	85300.0
r2398	25.0	25.0	85300.0	85300.0
r2399	25.0	25.0	85300.0	85300.0
r2400	25.0	25.0	85300.0	85300.0
r2401	25.0	25.0	85300.0	85300.0
r2402	25.0	25.0	85300.0	85300.0
r2403	25.0	25.0	85300.0	85300.0
r2405	25.0	25.0	85300.0	85300.0
r2406	25.0	25.0	85300.0	85300.0
r2407	25.0	25.0	85300.0	85300.0
r2409	25.0	25.0	85300.0	85300.0
r2410	25.0	25.0	85300.0	85300.0
r2411	25.0	25.0	85300.0	85300.0
r2413	25.0	25.0	85300.0	85300.0
r2416	25.0	25.0	85300.0	85300.0
r2419	25.0	25.0	85300.0	85300.0
r2420	25.0	25.0	85300.0	85300.0
r2425	25.0	25.0	85300.0	85300.0
r2447	25.0	25.0	85300.0	85300.0
r2449	25.0	25.0	85300.0	85300.0
r2465	25.0	25.0	85300.0	85300.0
